collected_at,rank,name,appid,player_count
2026-03-06T23:30:02,16,Terraria,105600,54436
2026-03-06T23:30:02,17,"Marvel Rivals",2767030,95152
2026-03-06T23:30:02,19,"HELLDIVERS™ 2",553850,62595
2026-03-06T23:30:02,20,"Limbus Company",1973530,62422
2026-03-06T23:30:02,21,Rust,252490,109140
2026-03-06T23:30:02,22,"Stardew Valley",413150,67568
2026-03-06T23:30:02,23,"Battlefield™ 6",2807960,48395
2026-03-06T23:30:02,24,"Delta Force",2507950,75320
2026-03-06T23:30:02,25,"Dead by Daylight",381210,40803
2026-03-06T23:45:02,1,"Counter-Strike 2",730,834787
2026-03-06T23:45:02,2,"PUBG: BATTLEGROUNDS",578080,210751
2026-03-06T23:45:02,3,"Dota 2",570,509171
2026-03-06T23:45:02,4,"Wallpaper Engine",431960,83342
2026-03-06T23:45:02,5,"Slay the Spire 2",2868840,372198
2026-03-06T23:45:02,6,"Apex Legends™",1172470,95624
2026-03-06T23:45:02,7,"ARC Raiders",1808500,181126
2026-03-06T23:45:02,8,"Resident Evil Requiem",3764200,125018
2026-03-06T23:45:02,9,"Geometry Dash",322170,61010
2026-03-06T23:45:02,10,"Counter-Strike: Global Offensive",4465480,17662
2026-03-06T23:45:02,11,"Grand Theft Auto V Legacy",271590,44150
2026-03-06T23:45:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,114356
2026-03-06T23:45:02,13,"Overwatch®",2357570,91845
2026-03-06T23:45:02,14,FiveM,2676230,114846
2026-03-06T23:45:02,15,"War Thunder",236390,51587
2026-03-06T23:45:02,16,Terraria,105600,54436
2026-03-06T23:45:02,17,"Marvel Rivals",2767030,95152
2026-03-06T23:45:02,19,"HELLDIVERS™ 2",553850,61822
2026-03-06T23:45:02,20,"Limbus Company",1973530,62422
2026-03-06T23:45:02,21,Rust,252490,109140
2026-03-06T23:45:02,22,"Stardew Valley",413150,67890
2026-03-06T23:45:02,23,"Battlefield™ 6",2807960,48395
2026-03-06T23:45:02,24,"Delta Force",2507950,79021
2026-03-06T23:45:02,25,"Dead by Daylight",381210,40419
2026-03-07T00:00:02,1,"Counter-Strike 2",730,843831
2026-03-07T00:00:02,2,"PUBG: BATTLEGROUNDS",578080,226412
2026-03-07T00:00:02,3,"Dota 2",570,504586
2026-03-07T00:00:02,4,"Wallpaper Engine",431960,85458
2026-03-07T00:00:02,5,"Slay the Spire 2",2868840,379825
2026-03-07T00:00:02,6,"Apex Legends™",1172470,99694
2026-03-07T00:00:02,7,"ARC Raiders",1808500,175172
2026-03-07T00:00:02,8,"Resident Evil Requiem",3764200,124210
2026-03-07T00:00:02,9,"Geometry Dash",322170,59289
2026-03-07T00:00:02,10,"Counter-Strike: Global Offensive",4465480,17967
2026-03-07T00:00:02,11,"Grand Theft Auto V Legacy",271590,44705
2026-03-07T00:00:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,111115
2026-03-07T00:00:02,13,"Overwatch®",2357570,89456
2026-03-07T00:00:02,14,FiveM,2676230,107436
2026-03-07T00:00:02,15,"War Thunder",236390,52579
2026-03-07T00:00:02,16,Terraria,105600,54928
2026-03-07T00:00:02,17,"Marvel Rivals",2767030,92259
2026-03-07T00:00:02,19,"HELLDIVERS™ 2",553850,60873
2026-03-07T00:00:02,20,"Limbus Company",1973530,64084
2026-03-07T00:00:02,21,Rust,252490,109058
2026-03-07T00:00:02,22,"Stardew Valley",413150,68166
2026-03-07T00:00:02,23,"Battlefield™ 6",2807960,46251
2026-03-07T00:00:02,24,"Delta Force",2507950,82583
2026-03-07T00:00:02,25,"Dead by Daylight",381210,40034
2026-03-07T00:15:01,1,"Counter-Strike 2",730,846507
2026-03-07T00:15:01,2,"PUBG: BATTLEGROUNDS",578080,226412
2026-03-07T00:15:01,3,"Dota 2",570,509291
2026-03-07T00:15:01,4,"Wallpaper Engine",431960,85458
2026-03-07T00:15:01,5,"Slay the Spire 2",2868840,385347
2026-03-07T00:15:01,6,"Apex Legends™",1172470,104394
2026-03-07T00:15:01,7,"ARC Raiders",1808500,169443
2026-03-07T00:15:01,8,"Resident Evil Requiem",3764200,122987
2026-03-07T00:15:01,9,"Geometry Dash",322170,56918
2026-03-07T00:15:01,10,"Counter-Strike: Global Offensive",4465480,17967
2026-03-07T00:15:01,11,"Grand Theft Auto V Legacy",271590,46071
2026-03-07T00:15:01,12,"Tom Clancy's Rainbow Six® Siege X",359550,111115
2026-03-07T00:15:01,13,"Overwatch®",2357570,89456
2026-03-07T00:15:01,14,FiveM,2676230,107436
2026-03-07T00:15:01,15,"War Thunder",236390,52579
2026-03-07T00:15:01,16,Terraria,105600,54928
2026-03-07T00:15:01,17,"Marvel Rivals",2767030,92259
2026-03-07T00:15:01,19,"HELLDIVERS™ 2",553850,60873
2026-03-07T00:15:01,20,"Limbus Company",1973530,64084
2026-03-07T00:15:01,21,Rust,252490,109251
2026-03-07T00:15:01,22,"Stardew Valley",413150,68252
2026-03-07T00:15:01,23,"Battlefield™ 6",2807960,46251
2026-03-07T00:15:01,24,"Delta Force",2507950,82583
2026-03-07T00:15:01,25,"Dead by Daylight",381210,39679
2026-03-07T00:30:02,1,"Counter-Strike 2",730,864162
2026-03-07T00:30:02,2,"PUBG: BATTLEGROUNDS",578080,265350
2026-03-07T00:30:02,3,"Dota 2",570,513386
2026-03-07T00:30:02,4,"Wallpaper Engine",431960,88234
2026-03-07T00:30:02,5,"Slay the Spire 2",2868840,389754
2026-03-07T00:30:02,6,"Apex Legends™",1172470,109272
2026-03-07T00:30:02,7,"ARC Raiders",1808500,162927
2026-03-07T00:30:02,8,"Resident Evil Requiem",3764200,122054
2026-03-07T00:30:02,9,"Geometry Dash",322170,55103
2026-03-07T00:30:02,10,"Counter-Strike: Global Offensive",4465480,18974
2026-03-07T00:30:02,11,"Grand Theft Auto V Legacy",271590,47222
2026-03-07T00:30:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,104198
2026-03-07T00:30:02,13,"Overwatch®",2357570,84948
2026-03-07T00:30:02,14,FiveM,2676230,100254
2026-03-07T00:30:02,15,"War Thunder",236390,53395
2026-03-07T00:30:02,16,Terraria,105600,55745
2026-03-07T00:30:02,17,"Marvel Rivals",2767030,87001
2026-03-07T00:30:02,19,"HELLDIVERS™ 2",553850,58769
2026-03-07T00:30:02,20,"Limbus Company",1973530,63805
2026-03-07T00:30:02,21,Rust,252490,110196
2026-03-07T00:30:02,22,"Stardew Valley",413150,68266
2026-03-07T00:30:02,23,"Battlefield™ 6",2807960,43845
2026-03-07T00:30:02,24,"Delta Force",2507950,91130
2026-03-07T00:30:02,25,"Dead by Daylight",381210,39455
2026-03-07T00:45:02,1,"Counter-Strike 2",730,889375
2026-03-07T00:45:02,2,"PUBG: BATTLEGROUNDS",578080,285828
2026-03-07T00:45:02,3,"Dota 2",570,517965
2026-03-07T00:45:02,4,"Wallpaper Engine",431960,89534
2026-03-07T00:45:02,5,"Slay the Spire 2",2868840,392807
2026-03-07T00:45:02,6,"Apex Legends™",1172470,114104
2026-03-07T00:45:02,7,"ARC Raiders",1808500,157486
2026-03-07T00:45:02,8,"Resident Evil Requiem",3764200,120994
2026-03-07T00:45:02,9,"Geometry Dash",322170,53179
2026-03-07T00:45:02,10,"Counter-Strike: Global Offensive",4465480,19743
2026-03-07T00:45:02,11,"Grand Theft Auto V Legacy",271590,47969
2026-03-07T00:45:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,100622
2026-03-07T00:45:02,13,"Overwatch®",2357570,83188
2026-03-07T00:45:02,14,FiveM,2676230,100254
2026-03-07T00:45:02,15,"War Thunder",236390,53395
2026-03-07T00:45:02,16,Terraria,105600,55745
2026-03-07T00:45:02,17,"Marvel Rivals",2767030,87001
2026-03-07T00:45:02,19,"HELLDIVERS™ 2",553850,56741
2026-03-07T00:45:02,20,"Limbus Company",1973530,63805
2026-03-07T00:45:02,21,Rust,252490,110196
2026-03-07T00:45:02,22,"Stardew Valley",413150,68626
2026-03-07T00:45:02,23,"Battlefield™ 6",2807960,43845
2026-03-07T00:45:02,24,"Delta Force",2507950,91130
2026-03-07T00:45:02,25,"Dead by Daylight",381210,39455
2026-03-07T01:00:01,1,"Counter-Strike 2",730,902259
2026-03-07T01:00:01,2,"PUBG: BATTLEGROUNDS",578080,305408
2026-03-07T01:00:01,3,"Dota 2",570,524720
2026-03-07T01:00:01,4,"Wallpaper Engine",431960,91142
2026-03-07T01:00:01,5,"Slay the Spire 2",2868840,393553
2026-03-07T01:00:01,6,"Apex Legends™",1172470,117318
2026-03-07T01:00:01,7,"ARC Raiders",1808500,151884
2026-03-07T01:00:01,8,"Resident Evil Requiem",3764200,119733
2026-03-07T01:00:01,9,"Geometry Dash",322170,52117
2026-03-07T01:00:01,10,"Counter-Strike: Global Offensive",4465480,20779
2026-03-07T01:00:01,11,"Grand Theft Auto V Legacy",271590,49407
2026-03-07T01:00:01,12,"Tom Clancy's Rainbow Six® Siege X",359550,96732
2026-03-07T01:00:01,13,"Overwatch®",2357570,81161
2026-03-07T01:00:01,14,FiveM,2676230,94928
2026-03-07T01:00:01,15,"War Thunder",236390,54256
2026-03-07T01:00:01,16,Terraria,105600,56075
2026-03-07T01:00:01,17,"Marvel Rivals",2767030,81775
2026-03-07T01:00:01,19,"HELLDIVERS™ 2",553850,55152
2026-03-07T01:00:01,20,"Limbus Company",1973530,62930
2026-03-07T01:00:01,21,Rust,252490,112337
2026-03-07T01:00:01,22,"Stardew Valley",413150,68518
2026-03-07T01:00:01,23,"Battlefield™ 6",2807960,41440
2026-03-07T01:00:01,24,"Delta Force",2507950,98484
2026-03-07T01:00:01,25,"Dead by Daylight",381210,38283
2026-03-07T01:15:02,1,"Counter-Strike 2",730,916260
2026-03-07T01:15:02,2,"PUBG: BATTLEGROUNDS",578080,324789
2026-03-07T01:15:02,3,"Dota 2",570,529232
2026-03-07T01:15:02,4,"Wallpaper Engine",431960,94180
2026-03-07T01:15:02,5,"Slay the Spire 2",2868840,393884
2026-03-07T01:15:02,6,"Apex Legends™",1172470,122966
2026-03-07T01:15:02,7,"ARC Raiders",1808500,146766
2026-03-07T01:15:02,8,"Resident Evil Requiem",3764200,118283
2026-03-07T01:15:02,9,"Geometry Dash",322170,50991
2026-03-07T01:15:02,10,"Counter-Strike: Global Offensive",4465480,20779
2026-03-07T01:15:02,11,"Grand Theft Auto V Legacy",271590,50982
2026-03-07T01:15:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,96732
2026-03-07T01:15:02,13,"Overwatch®",2357570,78730
2026-03-07T01:15:02,14,FiveM,2676230,92218
2026-03-07T01:15:02,15,"War Thunder",236390,54256
2026-03-07T01:15:02,16,Terraria,105600,56072
2026-03-07T01:15:02,17,"Marvel Rivals",2767030,78299
2026-03-07T01:15:02,19,"HELLDIVERS™ 2",553850,53348
2026-03-07T01:15:02,20,"Limbus Company",1973530,62930
2026-03-07T01:15:02,21,Rust,252490,113274
2026-03-07T01:15:02,22,"Stardew Valley",413150,68526
2026-03-07T01:15:02,23,"Battlefield™ 6",2807960,40066
2026-03-07T01:15:02,24,"Delta Force",2507950,98484
2026-03-07T01:15:02,25,"Dead by Daylight",381210,38283
2026-03-07T01:30:02,1,"Counter-Strike 2",730,937713
2026-03-07T01:30:02,2,"PUBG: BATTLEGROUNDS",578080,343599
2026-03-07T01:30:02,3,"Dota 2",570,538738
2026-03-07T01:30:02,4,"Wallpaper Engine",431960,95789
2026-03-07T01:30:02,5,"Slay the Spire 2",2868840,393810
2026-03-07T01:30:02,6,"Apex Legends™",1172470,127318
2026-03-07T01:30:02,7,"ARC Raiders",1808500,141453
2026-03-07T01:30:02,8,"Resident Evil Requiem",3764200,117164
2026-03-07T01:30:02,9,"Geometry Dash",322170,49985
2026-03-07T01:30:02,10,"Counter-Strike: Global Offensive",4465480,22448
2026-03-07T01:30:02,11,"Grand Theft Auto V Legacy",271590,52362
2026-03-07T01:30:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,89040
2026-03-07T01:30:02,13,"Overwatch®",2357570,76496
2026-03-07T01:30:02,14,FiveM,2676230,89523
2026-03-07T01:30:02,15,"War Thunder",236390,55788
2026-03-07T01:30:02,16,Terraria,105600,56040
2026-03-07T01:30:02,17,"Marvel Rivals",2767030,74884
2026-03-07T01:30:02,19,"HELLDIVERS™ 2",553850,51638
2026-03-07T01:30:02,20,"Limbus Company",1973530,61605
2026-03-07T01:30:02,21,Rust,252490,114642
2026-03-07T01:30:02,22,"Stardew Valley",413150,68891
2026-03-07T01:30:02,23,"Battlefield™ 6",2807960,38844
2026-03-07T01:30:02,24,"Delta Force",2507950,104479
2026-03-07T01:30:02,25,"Dead by Daylight",381210,37383
2026-03-07T01:45:02,1,"Counter-Strike 2",730,963736
2026-03-07T01:45:02,2,"PUBG: BATTLEGROUNDS",578080,343599
2026-03-07T01:45:02,3,"Dota 2",570,524817
2026-03-07T01:45:02,4,"Wallpaper Engine",431960,95789
2026-03-07T01:45:02,5,"Slay the Spire 2",2868840,394816
2026-03-07T01:45:02,6,"Apex Legends™",1172470,130897
2026-03-07T01:45:02,7,"ARC Raiders",1808500,141453
2026-03-07T01:45:02,8,"Resident Evil Requiem",3764200,117164
2026-03-07T01:45:02,9,"Geometry Dash",322170,49019
2026-03-07T01:45:02,10,"Counter-Strike: Global Offensive",4465480,22448
2026-03-07T01:45:02,11,"Grand Theft Auto V Legacy",271590,54040
2026-03-07T01:45:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,85065
2026-03-07T01:45:02,13,"Overwatch®",2357570,74451
2026-03-07T01:45:02,14,FiveM,2676230,89523
2026-03-07T01:45:02,15,"War Thunder",236390,55788
2026-03-07T01:45:02,16,Terraria,105600,56040
2026-03-07T01:45:02,17,"Marvel Rivals",2767030,71486
2026-03-07T01:45:02,19,"HELLDIVERS™ 2",553850,51638
2026-03-07T01:45:02,20,"Limbus Company",1973530,61605
2026-03-07T01:45:02,21,Rust,252490,117232
2026-03-07T01:45:02,22,"Stardew Valley",413150,68992
2026-03-07T01:45:02,23,"Battlefield™ 6",2807960,38844
2026-03-07T01:45:02,24,"Delta Force",2507950,104479
2026-03-07T01:45:02,25,"Dead by Daylight",381210,36881
2026-03-07T02:00:05,1,"Counter-Strike 2",730,984423
2026-03-07T02:00:05,2,"PUBG: BATTLEGROUNDS",578080,376537
2026-03-07T02:00:05,3,"Dota 2",570,542978
2026-03-07T02:00:05,4,"Wallpaper Engine",431960,98189
2026-03-07T02:00:05,5,"Slay the Spire 2",2868840,394499
2026-03-07T02:00:05,6,"Apex Legends™",1172470,133323
2026-03-07T02:00:05,7,"ARC Raiders",1808500,131225
2026-03-07T02:00:05,8,"Resident Evil Requiem",3764200,115593
2026-03-07T02:00:05,9,"Geometry Dash",322170,48653
2026-03-07T02:00:05,10,"Counter-Strike: Global Offensive",4465480,24909
2026-03-07T02:00:05,11,"Grand Theft Auto V Legacy",271590,55516
2026-03-07T02:00:05,12,"Tom Clancy's Rainbow Six® Siege X",359550,81141
2026-03-07T02:00:05,13,"Overwatch®",2357570,72104
2026-03-07T02:00:05,14,FiveM,2676230,84976
2026-03-07T02:00:05,15,"War Thunder",236390,57586
2026-03-07T02:00:05,16,Terraria,105600,56301
2026-03-07T02:00:05,17,"Marvel Rivals",2767030,68320
2026-03-07T02:00:05,19,"HELLDIVERS™ 2",553850,48811
2026-03-07T02:00:05,20,"Limbus Company",1973530,60106
2026-03-07T02:00:05,21,Rust,252490,118956
2026-03-07T02:00:05,22,"Stardew Valley",413150,69012
2026-03-07T02:00:05,23,"Battlefield™ 6",2807960,37232
2026-03-07T02:00:05,24,"Delta Force",2507950,110073
2026-03-07T02:00:05,25,"Dead by Daylight",381210,36236
2026-03-07T02:15:01,1,"Counter-Strike 2",730,1007086
2026-03-07T02:15:01,2,"PUBG: BATTLEGROUNDS",578080,376537
2026-03-07T02:15:01,3,"Dota 2",570,542978
2026-03-07T02:15:01,4,"Wallpaper Engine",431960,98189
2026-03-07T02:15:01,5,"Slay the Spire 2",2868840,394499
2026-03-07T02:15:01,6,"Apex Legends™",1172470,135615
2026-03-07T02:15:01,7,"ARC Raiders",1808500,125188
2026-03-07T02:15:01,8,"Resident Evil Requiem",3764200,114393
2026-03-07T02:15:01,9,"Geometry Dash",322170,48512
2026-03-07T02:15:01,10,"Counter-Strike: Global Offensive",4465480,26127
2026-03-07T02:15:01,11,"Grand Theft Auto V Legacy",271590,57676
2026-03-07T02:15:01,12,"Tom Clancy's Rainbow Six® Siege X",359550,81141
2026-03-07T02:15:01,13,"Overwatch®",2357570,69534
2026-03-07T02:15:01,14,FiveM,2676230,84976
2026-03-07T02:15:01,15,"War Thunder",236390,58547
2026-03-07T02:15:01,16,Terraria,105600,56301
2026-03-07T02:15:01,17,"Marvel Rivals",2767030,68320
2026-03-07T02:15:01,19,"HELLDIVERS™ 2",553850,48811
2026-03-07T02:15:01,20,"Limbus Company",1973530,60106
2026-03-07T02:15:01,21,Rust,252490,118956
2026-03-07T02:15:01,22,"Stardew Valley",413150,68797
2026-03-07T02:15:01,23,"Battlefield™ 6",2807960,36208
2026-03-07T02:15:01,24,"Delta Force",2507950,110073
2026-03-07T02:15:01,25,"Dead by Daylight",381210,36236
2026-03-07T02:30:02,1,"Counter-Strike 2",730,1029458
2026-03-07T02:30:02,2,"PUBG: BATTLEGROUNDS",578080,401134
2026-03-07T02:30:02,3,"Dota 2",570,561215
2026-03-07T02:30:02,4,"Wallpaper Engine",431960,100419
2026-03-07T02:30:02,5,"Slay the Spire 2",2868840,393484
2026-03-07T02:30:02,6,"Apex Legends™",1172470,137222
2026-03-07T02:30:02,7,"ARC Raiders",1808500,119802
2026-03-07T02:30:02,8,"Resident Evil Requiem",3764200,113710
2026-03-07T02:30:02,9,"Geometry Dash",322170,48424
2026-03-07T02:30:02,10,"Counter-Strike: Global Offensive",4465480,27485
2026-03-07T02:30:02,11,"Grand Theft Auto V Legacy",271590,59440
2026-03-07T02:30:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,73592
2026-03-07T02:30:02,13,"Overwatch®",2357570,67340
2026-03-07T02:30:02,14,FiveM,2676230,81729
2026-03-07T02:30:02,15,"War Thunder",236390,60038
2026-03-07T02:30:02,16,Terraria,105600,56308
2026-03-07T02:30:02,17,"Marvel Rivals",2767030,61390
2026-03-07T02:30:02,19,"HELLDIVERS™ 2",553850,46067
2026-03-07T02:30:02,20,"Limbus Company",1973530,59486
2026-03-07T02:30:02,21,Rust,252490,123312
2026-03-07T02:30:02,22,"Stardew Valley",413150,69077
2026-03-07T02:30:02,23,"Battlefield™ 6",2807960,35652
2026-03-07T02:30:02,24,"Delta Force",2507950,114858
2026-03-07T02:30:02,25,"Dead by Daylight",381210,35500
2026-03-07T02:45:02,1,"Counter-Strike 2",730,1043940
2026-03-07T02:45:02,2,"PUBG: BATTLEGROUNDS",578080,410731
2026-03-07T02:45:02,3,"Dota 2",570,561215
2026-03-07T02:45:02,4,"Wallpaper Engine",431960,101517
2026-03-07T02:45:02,5,"Slay the Spire 2",2868840,393758
2026-03-07T02:45:02,6,"Apex Legends™",1172470,139192
2026-03-07T02:45:02,7,"ARC Raiders",1808500,114964
2026-03-07T02:45:02,8,"Resident Evil Requiem",3764200,113710
2026-03-07T02:45:02,9,"Geometry Dash",322170,48798
2026-03-07T02:45:02,10,"Counter-Strike: Global Offensive",4465480,27485
2026-03-07T02:45:02,11,"Grand Theft Auto V Legacy",271590,61510
2026-03-07T02:45:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,70071
2026-03-07T02:45:02,13,"Overwatch®",2357570,67340
2026-03-07T02:45:02,14,FiveM,2676230,81729
2026-03-07T02:45:02,15,"War Thunder",236390,60038
2026-03-07T02:45:02,16,Terraria,105600,56308
2026-03-07T02:45:02,17,"Marvel Rivals",2767030,61390
2026-03-07T02:45:02,19,"HELLDIVERS™ 2",553850,46067
2026-03-07T02:45:02,20,"Limbus Company",1973530,59486
2026-03-07T02:45:02,21,Rust,252490,123312
2026-03-07T02:45:02,22,"Stardew Valley",413150,68945
2026-03-07T02:45:02,23,"Battlefield™ 6",2807960,35652
2026-03-07T02:45:02,24,"Delta Force",2507950,116457
2026-03-07T02:45:02,25,"Dead by Daylight",381210,35107
2026-03-07T03:00:02,1,"Counter-Strike 2",730,1060366
2026-03-07T03:00:02,2,"PUBG: BATTLEGROUNDS",578080,417835
2026-03-07T03:00:02,3,"Dota 2",570,585695
2026-03-07T03:00:02,4,"Wallpaper Engine",431960,102687
2026-03-07T03:00:02,5,"Slay the Spire 2",2868840,393323
2026-03-07T03:00:02,6,"Apex Legends™",1172470,140099
2026-03-07T03:00:02,7,"ARC Raiders",1808500,110719
2026-03-07T03:00:02,8,"Resident Evil Requiem",3764200,112390
2026-03-07T03:00:02,9,"Geometry Dash",322170,49837
2026-03-07T03:00:02,10,"Counter-Strike: Global Offensive",4465480,30375
2026-03-07T03:00:02,11,"Grand Theft Auto V Legacy",271590,63814
2026-03-07T03:00:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,67968
2026-03-07T03:00:02,13,"Overwatch®",2357570,63025
2026-03-07T03:00:02,14,FiveM,2676230,79400
2026-03-07T03:00:02,15,"War Thunder",236390,62672
2026-03-07T03:00:02,16,Terraria,105600,56641
2026-03-07T03:00:02,17,"Marvel Rivals",2767030,55557
2026-03-07T03:00:02,19,"HELLDIVERS™ 2",553850,43964
2026-03-07T03:00:02,20,"Limbus Company",1973530,58765
2026-03-07T03:00:02,21,Rust,252490,128183
2026-03-07T03:00:02,22,"Stardew Valley",413150,68993
2026-03-07T03:00:02,23,"Battlefield™ 6",2807960,34296
2026-03-07T03:00:02,24,"Delta Force",2507950,117960
2026-03-07T03:00:02,25,"Dead by Daylight",381210,34817
2026-03-07T03:15:02,1,"Counter-Strike 2",730,1096487
2026-03-07T03:15:02,2,"PUBG: BATTLEGROUNDS",578080,417835
2026-03-07T03:15:02,3,"Dota 2",570,585695
2026-03-07T03:15:02,4,"Wallpaper Engine",431960,102687
2026-03-07T03:15:02,5,"Slay the Spire 2",2868840,393323
2026-03-07T03:15:02,6,"Apex Legends™",1172470,139220
2026-03-07T03:15:02,7,"ARC Raiders",1808500,106827
2026-03-07T03:15:02,8,"Resident Evil Requiem",3764200,111825
2026-03-07T03:15:02,9,"Geometry Dash",322170,50370
2026-03-07T03:15:02,10,"Counter-Strike: Global Offensive",4465480,30375
2026-03-07T03:15:02,11,"Grand Theft Auto V Legacy",271590,65957
2026-03-07T03:15:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,63942
2026-03-07T03:15:02,13,"Overwatch®",2357570,63025
2026-03-07T03:15:02,14,FiveM,2676230,79400
2026-03-07T03:15:02,15,"War Thunder",236390,62672
2026-03-07T03:15:02,16,Terraria,105600,56641
2026-03-07T03:15:02,17,"Marvel Rivals",2767030,55557
2026-03-07T03:15:02,19,"HELLDIVERS™ 2",553850,42766
2026-03-07T03:15:02,20,"Limbus Company",1973530,58765
2026-03-07T03:15:02,21,Rust,252490,128183
2026-03-07T03:15:02,22,"Stardew Valley",413150,68904
2026-03-07T03:15:02,23,"Battlefield™ 6",2807960,34296
2026-03-07T03:15:02,24,"Delta Force",2507950,117960
2026-03-07T03:15:02,25,"Dead by Daylight",381210,34427
2026-03-07T03:30:02,1,"Counter-Strike 2",730,1114073
2026-03-07T03:30:02,2,"PUBG: BATTLEGROUNDS",578080,423908
2026-03-07T03:30:02,3,"Dota 2",570,600180
2026-03-07T03:30:02,4,"Wallpaper Engine",431960,104484
2026-03-07T03:30:02,5,"Slay the Spire 2",2868840,393166
2026-03-07T03:30:02,6,"Apex Legends™",1172470,138428
2026-03-07T03:30:02,7,"ARC Raiders",1808500,104069
2026-03-07T03:30:02,8,"Resident Evil Requiem",3764200,110946
2026-03-07T03:30:02,9,"Geometry Dash",322170,51449
2026-03-07T03:30:02,10,"Counter-Strike: Global Offensive",4465480,33000
2026-03-07T03:30:02,11,"Grand Theft Auto V Legacy",271590,67874
2026-03-07T03:30:02,12,"Tom Clancy's Rainbow Six® Siege X",359550,61368
2026-03-07T03:30:02,13,"Overwatch®",2357570,59302
2026-03-07T03:30:02,14,FiveM,2676230,77284
2026-03-07T03:30:02,15,"War Thunder",236390,65478
2026-03-07T03:30:02,16,Terraria,105600,56867
2026-03-07T03:30:02,17,"Marvel Rivals",2767030,50319
2026-03-07T03:30:02,19,"HELLDIVERS™ 2",553850,42151
2026-03-07T03:30:02,20,"Limbus Company",1973530,58438
2026-03-07T03:30:02,21,Rust,252490,133509
2026-03-07T03:30:02,22,"Stardew Valley",413150,69281
2026-03-07T03:30:02,23,"Battlefield™ 6",2807960,33318
2026-03-07T03:30:02,24,"Delta Force",2507950,119700
2026-03-07T03:30:02,25,"Dead by Daylight",381210,34413
